method,id_doc,n,k_injected,correct_flex,correct_strict,has_done,seconds,setting
dllmcache,3,2,5,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,4,10,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,6,15,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,8,20,0,1,0,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,12,31,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,14,36,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,16,41,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,18,46,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,22,56,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,24,61,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,26,67,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,28,72,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,32,82,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,34,87,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,36,92,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,38,97,1,1,0,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,42,108,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,44,113,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,46,118,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,48,123,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,52,133,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,54,138,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,56,143,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,58,148,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,62,159,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,64,164,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,66,169,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,68,174,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,72,184,1,1,1,9.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,74,189,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,76,195,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,78,200,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,82,210,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,84,215,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,86,220,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,3,88,225,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,2,5,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,4,10,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,6,15,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,8,20,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,12,31,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,14,36,1,1,0,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,16,41,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,18,46,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,22,56,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,24,61,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,26,67,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,28,72,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,32,82,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,34,87,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,36,92,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,38,97,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,42,108,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,44,113,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,46,118,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,48,123,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,52,133,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,54,138,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,56,143,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,58,148,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,62,159,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,64,164,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,66,169,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,68,174,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,72,184,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,74,189,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,76,195,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,78,200,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,82,210,1,1,1,10.53,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,84,215,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,86,220,1,1,1,10.51,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,4,88,225,1,1,1,10.52,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,2,5,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,4,10,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,6,15,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,8,20,0,1,0,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,12,31,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,14,36,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,16,41,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,18,46,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,22,56,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,24,61,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,26,67,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,28,72,1,1,0,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,32,82,0,1,0,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,34,87,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,36,92,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,38,97,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,42,108,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,44,113,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,46,118,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,48,123,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,52,133,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,54,138,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,56,143,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,58,148,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,62,159,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,64,164,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,66,169,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,68,174,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,72,184,1,1,1,9.72,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,74,189,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,76,195,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,78,200,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,82,210,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,84,215,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,86,220,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,6,88,225,1,1,1,9.73,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,2,5,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,4,10,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,6,15,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,8,20,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,12,31,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,14,36,0,0,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,16,41,0,0,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,18,46,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,22,56,0,0,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,24,61,0,0,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,26,67,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,28,72,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,32,82,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,34,87,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,36,92,1,1,1,9.5,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,38,97,0,0,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,42,108,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,44,113,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,46,118,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,48,123,1,1,1,9.47,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,52,133,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,54,138,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,56,143,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,58,148,0,1,0,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,62,159,1,1,0,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,64,164,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,66,169,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,68,174,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,72,184,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,74,189,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,76,195,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,78,200,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,82,210,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,84,215,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,86,220,1,1,1,9.48,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,9,88,225,1,1,1,9.49,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,2,5,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,4,10,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,6,15,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,8,20,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,12,31,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,14,36,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,16,41,0,0,0,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,18,46,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,22,56,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,24,61,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,26,67,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,28,72,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,32,82,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,34,87,1,1,1,9.79,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,36,92,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,38,97,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,42,108,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,44,113,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,46,118,1,1,1,9.75,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,48,123,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,52,133,1,1,1,9.76,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,54,138,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,56,143,1,1,1,9.78,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,58,148,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,62,159,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,64,164,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,66,169,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,68,174,1,1,1,9.78,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,72,184,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,74,189,1,1,1,9.77,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,76,195,1,1,1,9.78,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
dllmcache,10,78,200,1,1,1,9.78,"{""dllmc_v_rate"": 0.25, ""step_refresh_remainder"": 8, ""step_refresh_remainder_prompt"": 64}"
